stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,trip_heads,agency_id,route_long
17869,,CLINICA 23 IMSS,San Felipe Metro Hidalgo,19.47813135,-99.09636766,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
15139,,CLAVIJERO_1,,19.41196923,-99.13104963,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15101,,CLAVIJERO,,19.4134051,-99.13050945,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18096,,DR. VELASCO,EJE Central,19.41907469,-99.14353361,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
15082,,ESTADIO AZTECA_1,,19.30153704,-99.14724469,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
18053,,DOCTORES_1,EJE Central,19.42123099,-99.14312458,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
18132,,CUAUHTÉMOC_1_5,EJE 7,19.36912206,-99.16184354,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
17847,,COBRE,San Felipe Metro Hidalgo,19.45478698,-99.12918806,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17903,,VÍCTOR HERNÁNDEZ COVARRUBIAS,Rosario Puerto Aereo,19.49916097,-99.20243382,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18091,,VIZCAÍNAS_1,EJE Central,19.42920928,-99.14172323,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18038,,MUNICIPIO LIBRE,EJE Central,19.36874319,-99.15004551,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17932,,NORTE 54-A,Rosario Puerto Aereo,19.46489281,-99.11576629,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18050,,OBRERA_1,EJE Central,19.41293188,-99.14397449,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
15127,,ORIZABA_1_3,,19.41416961,-99.15894186,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
36085,,PETROLEOS MEXICANOS,San Francisco,19.34026082,-99.13311481,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
17880,,PUERTO DE MAZATLÁN_1,San Felipe Metro Hidalgo,19.47764153,-99.07807021,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17941,,PEKÍN_1,Rosario Puerto Aereo,19.44977317,-99.09138959,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18164,,POUSSIN,EJE 7,19.37545606,-99.18550372,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
36098,,CANAL DE MIRAMONTES,San Francisco,19.34126304,-99.13706303,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
36086,,CASTELLANOS QUINTO,San Francisco,19.33946107,-99.13019657,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
18045,,CENTRO SCOP_1,EJE Central,19.39437242,-99.14607827,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17988,,CENTRAL SUR_1,Rosario Puerto Aereo,19.473238,-99.15074229,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17965,,CALLE 549,Rosario Puerto Aereo,19.44767868,-99.08852632,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17795,,CAMINO DE LA UNIÓN,San Felipe Metro Hidalgo,19.48272044,-99.07624775,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18205,,CDA. MANUEL STAMPA,Circuitio Politecnico,19.49910689,-99.14672961,Terminal Zacatenco,STE,Circuito Politécnico
17946,,AV. DEL PEÑÓN_1,Rosario Puerto Aereo,19.43978384,-99.08996352,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17967,,CALLE 525,Rosario Puerto Aereo,19.45187455,-99.09305933,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17782,,AV. PRESIDENTE MAZARIK,Rosario Chapultepec,19.43193324,-99.18145118,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
18051,,MANUEL JOSÉ OTHÓN,EJE Central,19.41495895,-99.1437664,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17775,,LAGO BOLSENA_1,Rosario Chapultepec,19.44570788,-99.18284493,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
15112,,MÉRIDA,,19.41564086,-99.15624928,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18092,,SALTO DEL AGUA_1_2,EJE Central,19.42734218,-99.14200994,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17786,,SIERRA HERMOSA,San Felipe Metro Hidalgo,19.4941865,-99.06592883,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17820,,RICARTE,San Felipe Metro Hidalgo,19.482005,-99.11993899,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18116,,AMÉRICA_1,EJE Central,19.3455455,-99.14981363,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17911,,MANUEL ACUÑA,Rosario Puerto Aereo,19.47936765,-99.18885112,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17812,,METRO MARTÍN CARRERA,San Felipe Metro Hidalgo,19.48297253,-99.10747693,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18032,,IRLANDA,EJE Central,19.34851477,-99.15037056,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17697,,LAGO ALBERTO,Rosario Chapultepec,19.43947878,-99.18351188,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18025,,DEPÓSITO EL ROSARIO,Rosario Puerto Aereo,19.50565371,-99.1983676,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17845,,CONSTANCIA,San Felipe Metro Hidalgo,19.45044654,-99.13275488,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17866,,HOSPITAL DE LA VILLA,San Felipe Metro Hidalgo,19.48085776,-99.10307495,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17930,,GRACIELA,Rosario Puerto Aereo,19.46662258,-99.12072301,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18161,,FRESAS,EJE 7,19.37309657,-99.17585719,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18199,,FTE. EDIF. 2 ESIME,Circuitio Politecnico,19.49836515,-99.13655923,Terminal Zacatenco,STE,Circuito Politécnico
17989,,CALLE 12,Rosario Puerto Aereo,19.47350099,-99.15427208,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17922,,CALLE 8,Rosario Puerto Aereo,19.47350896,-99.15819102,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18065,,CHOPIN,EJE Central,19.46060743,-99.13758285,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17788,,CALPULALPAN,San Felipe Metro Hidalgo,19.49060697,-99.06747942,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18011,,AV. AHUEHUETES,Rosario Puerto Aereo,19.49538859,-99.19847488,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
15105,,BOLÍVAR_1_2,,19.4149899,-99.14075539,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18112,,POPOCATÉPETL_1,EJE Central,19.36158942,-99.15146112,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18078,,PONIENTE 106,EJE Central,19.47306549,-99.13873166,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17799,,PUERTO DE TAMPICO,San Felipe Metro Hidalgo,19.47593835,-99.07907182,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17875,,PUERTO ACAPULCO,San Felipe Metro Hidalgo,19.47424346,-99.08496388,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18131,,PLAZA UNIVERSIDAD,EJE 7,19.37037513,-99.1645503,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18165,,PATRIOTISMO_1_4,EJE 7,19.37572933,-99.1865766,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
17885,,EDO. TAMAULIPAS,San Felipe Metro Hidalgo,19.48166154,-99.07209572,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17822,,EUZKARO_1_2,San Felipe Metro Hidalgo,19.47880693,-99.12115394,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17985,,NORTE 1-G,Rosario Puerto Aereo,19.47227706,-99.14127946,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17948,,NORTE 33,Rosario Puerto Aereo,19.43515899,-99.09253641,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18001,,MINERVA,Rosario Puerto Aereo,19.48122875,-99.18343306,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18147,,MIRAVALLE,EJE 7,19.36754169,-99.13915642,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
15109,,NIÑOS HÉROES_1_2,,19.41571532,-99.15059204,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17995,,SORIANA CUITLÁHUAC,Rosario Puerto Aereo,19.47004951,-99.17105405,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18088,,SANTA VERACRUZ,EJE Central,19.43709689,-99.14053095,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18151,,TOKIO_1,EJE 7,19.36968491,-99.15245825,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18133,,UXMAL,EJE 7,19.36749258,-99.15958314,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18107,,ÁNGEL URRAZA,EJE Central,19.37952721,-99.14821123,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18144,,ARBOLEDAS,EJE 7,19.36427642,-99.13363611,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
17964,,METRO OCEANÍA_1_2,Rosario Puerto Aereo,19.4456408,-99.0869086,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18108,,MATÍAS ROMERO,EJE Central,19.37779438,-99.14856057,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18160,,MORAS_1,EJE 7,19.37266163,-99.17379395,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18182,,METRO POLITÉCNICO (PONIENTE),Circuitio Politecnico,19.50045772,-99.14958738,Terminal Zacatenco,STE,Circuito Politécnico
17929,,CALZ. DE GUADALUPE,Rosario Puerto Aereo,19.46779598,-99.12415624,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17796,,CAMINO SUR,San Felipe Metro Hidalgo,19.48169063,-99.07685741,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18139,,CANARIAS,EJE 7,19.36499815,-99.14783638,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
36135,,CD. UNIVERSITARIA - ESTADIO C.U.,,19.3361608,-99.19068575,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
15135,,BOLÍVAR_1_3,,19.41403807,-99.14150318,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18104,,LUZ SAVIÑÓN,EJE Central,19.38900779,-99.1469121,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17698,,LAGUNA DE MAYRÁN,Rosario Chapultepec,19.44135116,-99.1832426,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17838,,LERDO_1_4,San Felipe Metro Hidalgo,19.44133632,-99.14246603,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17851,,JULIETA,San Felipe Metro Hidalgo,19.46429183,-99.12499219,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17706,,MAR MÁRMARA,Rosario Chapultepec,19.45875187,-99.17875225,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18209,,HUACHO,Circuitio Politecnico,19.49563066,-99.13950894,Terminal Zacatenco,STE,Circuito Politécnico
15081,,HUIPULCO_1,,19.2974865,-99.15071266,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
17917,,AV. CUITLÁHUAC (GTA. CAMARONES),Rosario Puerto Aereo,19.46835233,-99.17544007,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17933,,AV. CONGRESO DE LA UNIÓN,Rosario Puerto Aereo,19.46376997,-99.11260128,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
36116,,AV. COPILCO_1,San Francisco,19.33770735,-99.18362129,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
18023,,AV. CULTURA NORTE,Rosario Puerto Aereo,19.51137762,-99.19754148,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18019,,AV. CULTURAS,Rosario Puerto Aereo,19.50804038,-99.2082274,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18140,,BALBOA,EJE 7,19.36460105,-99.14529629,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18204,,ESC. NACIONAL DE CIENCIAS BIOLÓGICAS,Circuitio Politecnico,19.49871155,-99.14576042,Terminal Zacatenco,STE,Circuito Politécnico
15106,,EJE CENTRAL_1_5,,19.41519166,-99.14347815,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18080,,RÍO CONSULADO_1_5,EJE Central,19.46554366,-99.13759049,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17916,,HELIÓPOLIS,Rosario Puerto Aereo,19.46868613,-99.17701721,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17848,,HIERRO,San Felipe Metro Hidalgo,19.45671917,-99.1279757,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18197,,FTE. EDIF. 6 ESIQIE,Circuitio Politecnico,19.50089302,-99.1360575,Terminal Zacatenco,STE,Circuito Politécnico
17993,,PLAN DE SAN LUIS_1_3,Rosario Puerto Aereo,19.47161786,-99.16598137,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
36064,,PSICOLOGÍA,San Francisco,19.33683908,-99.18727398,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
18076,,PONIENTE 118,EJE Central,19.48046379,-99.14166879,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
36080,,DIVISIÓN DEL NORTE_1_4,San Francisco,19.34253019,-99.14916147,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
17881,,DEPORTIVO LOS GALEANA_1,San Felipe Metro Hidalgo,19.47891911,-99.07758906,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
15107,,DR. ANDRADE_1,,19.41538923,-99.14624177,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
36096,,PASEO DE LOS ABETOS (CECYT 13),San Francisco,19.33948132,-99.12932754,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
17950,,NORTE 25  II,Rosario Puerto Aereo,19.43143037,-99.09461032,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17975,,NORTE 72-A_1,Rosario Puerto Aereo,19.4622598,-99.10749531,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17935,,NORTE 72-A,Rosario Puerto Aereo,19.46212111,-99.10782695,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17938,,NORTE 92,Rosario Puerto Aereo,19.45930889,-99.09986615,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17960,,NORTE 25,Rosario Puerto Aereo,19.42976462,-99.09061185,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
15086,,NEZAHUALPILLI_1,,19.32372324,-99.13812628,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
17997,,SALÓNICA_1_2,Rosario Puerto Aereo,19.47034505,-99.17805791,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18176,,SECRETARIA DE EXTENSIÓN Y DIFUSIÓN,Circuitio Politecnico,19.50456004,-99.13985592,Terminal Zacatenco,STE,Circuito Politécnico
18013,,TIERRA COLORADA,Rosario Puerto Aereo,19.49897893,-99.20163989,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18100,,VIADUCTO_1_3,EJE Central,19.40304259,-99.14516998,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18056,,VIZCAÍNAS,EJE Central,19.42875845,-99.14159335,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17824,,VICTORIA_1_3,San Felipe Metro Hidalgo,19.47394659,-99.12297079,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18206,,VIA CETI,Circuitio Politecnico,19.49754264,-99.14393904,Terminal Zacatenco,STE,Circuito Politécnico
17800,,CAMINO DE SAN JUAN DE ARAGÓN,San Felipe Metro Hidalgo,19.47368107,-99.07924451,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17890,,CALPULALPAN_1,San Felipe Metro Hidalgo,19.49033975,-99.06740847,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17783,,CAMPOS ELÍSEOS,Rosario Chapultepec,19.42884221,-99.18020595,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
17807,,AV. GRAN CANAL II (U. H. MORELOS),San Felipe Metro Hidalgo,19.47702481,-99.09248971,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17955,,BLV. PUERTO AÉREO,Rosario Puerto Aereo,19.42551797,-99.09351468,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17834,,AV. R. FLORES MAGÓN,San Felipe Metro Hidalgo,19.44931979,-99.1340153,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17818,,AV. MONTEVIDEO,San Felipe Metro Hidalgo,19.48603272,-99.11844804,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
15131,,DR. JIMÉNEZ,,19.41467615,-99.14997881,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17895,,AV. DE LAS CULTURAS,Rosario Puerto Aereo,19.51111469,-99.19857144,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17970,,3a. CDA. AV. 503,Rosario Puerto Aereo,19.46086148,-99.0953208,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17814,,5 DE FEBRERO_1_4,San Felipe Metro Hidalgo,19.4842668,-99.11338658,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
36087,,EJIDO SANTA ISABEL TOLA,San Francisco,19.33866132,-99.1274929,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
18150,,EJE CENTRAL_1_8,EJE 7,19.3692225,-99.14963809,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
36089,,MIGUEL HIDALGO_1,San Francisco,19.33724403,-99.12014365,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
18101,,MORENA,EJE Central,19.39830747,-99.14576143,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17857,,MOCTEZUMA_1_3,San Felipe Metro Hidalgo,19.48070279,-99.11859595,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17852,,NOÉ,San Felipe Metro Hidalgo,19.46726311,-99.12386414,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
15094,,MIXIUHCA,,19.40841039,-99.11264141,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18047,,VIADUCTO_1_2,EJE Central,19.40331739,-99.14494383,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
15102,,TLALPAN,,19.41330522,-99.13320725,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15087,,XOTEPINGO_1,,19.32746523,-99.1393333,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
17958,,TERMINAL METRO BLVD. PUERTO AÉREO,Rosario Puerto Aereo,19.42084028,-99.09554515,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17787,,TEPATITLÁN,San Felipe Metro Hidalgo,19.49253821,-99.06664487,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18126,,SAN FRANCISCO_1,EJE 7,19.3729561,-99.17579412,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18115,,HIDALGO_1_6,EJE Central,19.35172111,-99.15155611,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17835,,GONZÁLEZ BOCANEGRA,San Felipe Metro Hidalgo,19.44609078,-99.13722599,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17858,,HIDALGO_1_5,San Felipe Metro Hidalgo,19.48033199,-99.11708509,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18162,,INSURGENTES_1_14,EJE 7,19.37365192,-99.17855736,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
17693,,GUTEMBERG,Rosario Chapultepec,19.43088047,-99.18070793,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18175,,LUIS ENRIQUE ERRO (BIBLIOTECA ESIA),Circuitio Politecnico,19.50431293,-99.13862072,Terminal Zacatenco,STE,Circuito Politécnico
15140,,LA VIGA_1_4,,19.41331242,-99.12881492,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17882,,FRANCISCO MORAZÁN_1,San Felipe Metro Hidalgo,19.48054919,-99.0769289,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17821,,FORTUNA,San Felipe Metro Hidalgo,19.47990576,-99.12071234,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18207,,FTE. CENTRO DE FORMACIÓN EDUCATIVA,Circuitio Politecnico,19.4967385,-99.14213465,Terminal Zacatenco,STE,Circuito Politécnico
17897,,PESCADORES,Rosario Puerto Aereo,19.51063939,-99.20203686,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17918,,PIÑA,Rosario Puerto Aereo,19.47004159,-99.1701293,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17973,,NORTE 84-A,Rosario Puerto Aereo,19.46042997,-99.10237257,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17998,,NORTE 87_1,Rosario Puerto Aereo,19.4716398,-99.17924881,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17999,,2a CDA. DE TULA,Rosario Puerto Aereo,19.47548354,-99.18253183,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18127,,20 DE NOVIEMBRE,EJE 7,19.37191083,-99.17113296,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
15144,,ACONCHI,,19.4139328,-99.11601957,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18102,,CENTRO SCOP_1_2,EJE Central,19.39544422,-99.14604306,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18034,,CHURUBUSCO,EJE Central,19.35713364,-99.15278802,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
18156,,CETRAM ZAPATA,EJE 7,19.37064062,-99.16446073,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
