stop_id,stop_name,stop_desc,stop_lat,stop_lon,trip_heads,agency_id,route_long
16938,Eje 10 Sur - Ignacio Martínez,,19.30584779,-98.96731138,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
15436,Eje 3 Oriente Francisco Del Paso Y Troncoso - Avenida Del Taller,En la Esquina del Eje 3 Ote y Av. del Taller,19.41387163,-99.11299825,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
15414,Eje 3 Oriente Francisco Del Paso Y Troncoso - Fray Servando Teresa De Mier,,19.4203779,-99.11233306,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
30299,Eje 3 Oriente Francisco Del Paso Y Troncoso - Lorenzo Boturini_1,,19.41680606,-99.11211848,Carmen Serdán - San Lázaro,RTP,Metro San Lazáro - Carmen Serdàn
18586,Eje 5 Norte Avenida San Juan de Aragón - Puerto Vallarta,,19.47593871,-99.08981323,Aragón - Metro Chapultepec,RTP,Aragón - Metro Chapultepec por la Villa
15398,Eje 6 Sur Avenida De Las Torres - Octavio Senties,,19.35112286,-99.01176095,Colonia Miguel de la Madrid-Metro Zaragoza,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
15746,Eje 6 Sur Avenida De Las Torres - Octavio Senties_1,,19.3508293,-99.0120399,Central de Abasto - Lienzo Charro/Santa Catarina,RTP,Lienzo Charro/Santa Catarina - Central de Abasto
15708,Eje 6 Sur Avenida De Las Torres - Plan De Ayala,,19.36018244,-99.03164148,Central de Abasto - Lienzo Charro/Santa Catarina,RTP,Lienzo Charro/Santa Catarina - Central de Abasto
16356,Eje 7 Sur Félix Cuevas - Universidad,,19.37053708,-99.16514039,Metro Mixcoac -  Metro Santa Martha,RTP,Metro Santa Martha -  Metro Mixcoac
17633,Eje 8 Popocatépetl - Cuauhtémoc,,19.36467662,-99.1625762,Metro Santa Martha - Metro Zapata,RTP,Metro Santa Martha - Metro Zapata
22250,Avenida Ingeniero Alfredo Robles Dominguez - Constantino,,19.4689289,-99.12829757,Metro Chapultepec - Aragón por Avenida 604,RTP,Aragón - Metro Chapultepec por Avenida 604
16028,Avenida Instituto Politécnico Nacional - CINVESTAV (PTA. PRINCIPAL),,19.50814151,-99.12761092,Zacatenco - Metro Potrero,RTP,Zacatenco - Metro Potrero
17169,Avenida Instituto Politécnico Nacional - Frente Dominos,,19.49662246,-99.13234234,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
17189,Avenida Instituto Politécnico Nacional - Frente Escuela Cenac_1,,19.49770462,-99.13212776,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
17162,Avenida Instituto Politécnico Nacional - José Urbano Fonseca,,19.48076347,-99.1353786,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
17161,Avenida Instituto Politécnico Nacional - Poniente 116,,19.47758744,-99.13617253,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
23704,Avenida Insurgentes - Úrsula Galván_1,,19.33807416,-99.04635072,Colonia Buenavista - Central de Abastos,RTP,Colonia Buenavista - Central de Abasto
21048,Avenida Javier Barrios Sierra - Antonio Dovali Jaime,,19.36621514,-99.25869584,Metro Miguel Ángel de Quevedo- Cierre de Circuito Santa Fe,RTP,ECOBÚS Santa Fe - Metro Miguel Ángel de Quevedo
25367,Avenida México - Limas,,19.34588933,-99.0004313,Avisadero/Colonia Ixtlahuacan -  Metro Zaragoza/M. Tepalcates,RTP,Colonia Ixtlahuacan Avisadero -  Metro Zaragoza
19481,Avenida México - Ojo De Agua,,19.24777774,-99.07263637,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
18733,Avenida Miguel Bernard - Frente Talleres Estrella Blanca,,19.51580693,-99.14303899,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
26098,Avenida Miguel Hidalgo - Calle 28,,19.37147838,-99.21851635,Metro Zapata - San Mateo Tlaltenango,RTP,Metro Zapata - San Mateo Tlaltenango
23159,Avenida Molinos - Charco Azul,,19.3723893,-99.18945193,San Mateo Tlaltenango - Metro Zapata,RTP,Metro Zapata - San Mateo Tlaltenango
19645,Avenida Observatorio - Florencio Miranda,,19.40066603,-99.20836687,San Lorenzo Acopilco - Metro Tacubaya,RTP,San Lorenzo Acopilco - Metro Tacubaya
18302,Avenida Observatorio - Henequén,,19.40051424,-99.21033025,Metro Tacubaya - Col. Navidad ( las piedras),RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
29978,Avenida Ojo De Agua - Parcela,,19.31043459,-99.26222563,Metro Universidad - San Bernabel/Oyamel,RTP,Metro Universidad - San Bernabé/Oyamel
30484,Avenida Ojo De Agua - Parcela_1,,19.31064722,-99.26174283,San Bernabel/Oyamel - Metro Universidad,RTP,Metro Universidad - San Bernabé/Oyamel
24056,Avenida Paseo De La Reforma - Anillo Periférico Boulevard Manuel Ávila Camacho,,19.42752134,-99.20156479,La Villa/Cantera - Centro Comercial Santa Fe Nocturno,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
19126,Avenida Paseo De La Reforma - Génova,,19.42823971,-99.16468978,Centro Comercial Santa Fe - La Villa/Cantera,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
19103,Avenida Paseo De La Reforma - Julio Verne,,19.42634765,-99.19708014,Centro Comercial Santa Fe - La Villa/Cantera,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
24151,Avenida Paseo De La Reforma - Montañas Rocallosas,,19.4119288,-99.22119856,La Villa/Cantera -Centro Comercial Santa Fe  por Reforma,RTP,Centro Comercial Santa Fe - La Villa/Cantera por Reforma
24034,Avenida Paseo De La Reforma - Museo De Antropología II,,19.42543703,-99.18864727,La Villa/Cantera - Centro Comercial Santa Fe Nocturno,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
24002,Avenida Paseo De La Reforma - Río Sena,,19.42838137,-99.16506529,La Villa/Cantera - Centro Comercial Santa Fe Nocturno,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
23708,Avenida Paseo De Las Palmas - Montañas Rocallosas_1,,19.41201987,-99.22996402,La Villa/Cantera - Centro Comercial Santa Fe,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
23574,Avenida Paseo De Las Palmas - Monte Stanovoi_1,,19.42993952,-99.21366692,La Villa/Cantera - Centro Comercial Santa Fe,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
23700,Avenida Paseo De Las Palmas - Sierra Aconcagua,,19.42104571,-99.22462106,La Villa - Centro Comercial Santa Fe por Palmas,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas Expreso
17205,Avenida Paseo Del Pedregal - Risco,,19.31873708,-99.20203686,Cierre de Circuito Bosques - Metro Universidad,RTP,Bosques del Pedregal - Metro Universidad por López Portillo
18688,Avenida Puerto México - Antiguo Camino A Chimalpa,,19.35358266,-99.30997968,Metro Tacubaya -  Chimalpa,RTP,Chimalpa - Metro Tacubaya
17038,Avenida Revolución - José Martí,,19.40336796,-99.18476343,Metro Tacubaya - Piloto,RTP,Piloto - Metro Tacubya
17088,Avenida Revolución - Metro San Antonio,,19.38447381,-99.18672681,Oceanía Norte Nocturno,RTP,Circuito Bicentenario (Noche Bus)
17187,Avenida Revolución - Rey Cuauhtémoc,,19.34231586,-99.19090033,Metro Chapultepec - Pedregal de San Nicolás,RTP,Metro Chapultepec - Torres de Padierna/Pedregal de San Nicolás
29698,Avenida Río Churubusco - Oriente 116_1,,19.38870418,-99.09940481,Central de Abastos - León de los Aldama,RTP,San Felipe/León de Los Aldama -  Central de Abastos
22888,Avenida San Jerónimo - Avenida Revolución,,19.3365455,-99.19329286,Cierre de Circuito Santa Fe - Metro Miguel Ángel de Quevedo,RTP,ECOBÚS Santa Fe - Metro Miguel Ángel de Quevedo
25763,Avenida Tamaulipas - Colegio Monte Verde,,19.35600194,-99.26492929,Metro Tacubaya - Jesús del Monte (Cuajimalpa) Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
18220,Avenida Tláhuac - Avenida 11,,19.32017478,-99.08379436,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
18216,Avenida Tláhuac - Emiliano Zapata_1,,19.32627982,-99.10019875,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
18369,Avenida Tláhuac - Francisco Lazo,,19.29628902,-99.04028893,Metro Constitución de 1917 - Santa Catarina,RTP,Santa Catarina - Metro Constitución de 1917
19432,Avenida Tláhuac - Luis Delgado,,19.29773705,-99.02710319,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
16962,Avenida Tláhuac - Riachuelo Serpentino,,19.28169664,-99.00963664,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
22768,Avenida Vasco de Quiroga - Amado Nervo,,19.38358319,-99.2327106,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
24795,Avenida Vasco de Quiroga - Camino Verde,,19.37904905,-99.24697995,Metro Tacubaya - Jesús del Monte (Cuajimalpa) Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
24897,Avenida Vasco de Quiroga - Colonia Madrazo_1,,19.37844179,-99.24967289,Metro Tacubaya - Jesús del Monte (Cuajimalpa) Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
28374,Avenida Vasco De Quiroga - Gómez Farías_1,,19.38018259,-99.24332142,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
22678,Avenida Vasco de Quiroga - Matamoros,,19.3809113,-99.24143314,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
25865,Avenida Veracruz - Avenida Castorena,,19.35473663,-99.29770589,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
27072,Barranca De Guadalupe - Prolongación Consejo Urbano,,19.32830466,-99.02409911,Barranca de Guadalupe - Metro Constitución de 1917,RTP,Barranca de Guadalupe - Metro Constitución de 1917
16883,Boulevard José López Portillo - Tecoxpa,,19.20051863,-99.00835991,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
29320,C. C. Piloto - Topolobampo - PuertoVallarta,,19.37401884,-99.2321527,Piloto - Metro Tacubaya,RTP,Piloto - Metro Tacubya
20937,Calzada De La Viga - Callejón Químicos,,19.37193384,-99.1221714,Carmen Serdán - U.C.T.M. Atzacoalco,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
19886,Calzada De La Viga - Eje 5 Sur Playa Villa Del Mar,,19.38026356,-99.12283659,U.C.T.M. Atzacoalco - Carmen Serdán,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
19870,Calzada De La Viga - Playa Roqueta,,19.38264196,-99.12269711,U.C.T.M. Atzacoalco - Carmen Serdán,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
21019,Calzada De La Viga - Santiago,,19.39005019,-99.12189245,Carmen Serdán - U.C.T.M. Atzacoalco,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
24344,Calzada De Tlalpan - Llantén,,19.33159497,-99.14083958,Metro Taxqueña - San Pedro Mártir,RTP,Metro Tasqueña - San Pedro Martir por FOVISSSTE
15229,Calzada Ermita Iztapalapa - Calle 39,,19.34331806,-99.04044986,Metro Santa Martha -  Metro Mixcoac,RTP,Metro Santa Martha -  Metro Mixcoac
20352,Avenida 5 De Mayo - Floricultor,,19.25622521,-99.03905511,Xochimilco/Palmas - Tulyehualco,RTP,Tulyehualco - Xochimilco/Palmas
23324,Avenida 5 De Mayo - Loma Del Convento,,19.36249028,-99.2128408,Metro Mixcoac - Tlacuitlapa Puerta Grande,RTP,Metro Mixcoac - Puerta Grande Tlacuitlapa
19538,Avenida Actopan - Lazaro Cardenas,,19.24996562,-99.05853868,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
28211,Avenida Allende - Muitles,,19.33776033,-99.28115129,Metro Tacubaya (Cartagena) - Santa Rosa Xochiac,RTP,Santa Rosa Xochiac - Metro Tacubaya
22214,Avenida Arteaga y Salazar - Frente al # 783,,19.34783295,-99.28998113,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
17683,Avenida Azcapotzalco - Lerdo de Tejada,,19.47955983,-99.18673754,Metro Tacuba - Metro Rosario,RTP,Metro Rosario - Metro Tacuba
15570,Avenida Azcapotzalco - Manuel Acuña,,19.47850789,-99.1869843,Metro Tacuba - Metro Martín Carrera,RTP,Metro Tacuba - Metro Martín Carrera (por Ceylan) Expreso
22576,Avenida Bosques De La Reforma - Bosques De Maples_1,,19.40176907,-99.24637914,Metro Tacubaya - Col. Navidad ( las piedras),RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
22373,Avenida Bosques De La Reforma - Bosques De Naranjos,,19.40119225,-99.24643278,Col. Navidad ( las piedras) - Metro Tacubaya,RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
16368,"Avenida Camarón -	Eje 4 Oriente Avenida Río Churubusco",,19.42406096,-99.06698227,Metro Pantitlán - Arenal 4ta. Sección,RTP,Arenal 4ta. Sección - Metro Pantitlán
20817,Avenida Centenario - Bosques De Tarango,,19.34673967,-99.25708652,Centro Comercial Santa Fé - Tlacuitlapa/Puerta Grande,RTP,Centro Comercial Santa Fe  - Tlacuitlapa/Puerta Grande
24779,Avenida Centenario - Frente a U. H. La Pera,,19.35977756,-99.2293632,Tepeaca - Metro Mixcoac,RTP,Tepeaca - Metro Mixcoac
20831,Avenida Centenario - Frente Al No. 3000,,19.35254004,-99.2464757,Tlacuitlapa/Puerta Grande - Centro Comercial Santa Fe,RTP,Centro Comercial Santa Fe  - Tlacuitlapa/Puerta Grande
35990,Avenida Chapultepec - Medellín,,19.42245216,-99.16723251,Cierre de circuito Santa Fe - Metro Balderas,RTP,ECOBÚS Santa Fe - Metro Balderas
35892,Avenida Constituyentes - Gobernador Melchor Muzquiz,,19.41295081,-99.19003129,Cierre de circuito Santa Fe - Metro Balderas,RTP,ECOBÚS Santa Fe - Metro Balderas
35994,Avenida Constituyentes - Miranda_1,,19.40232565,-99.20831323,Cierre de circuito Santa Fe - Metro Balderas,RTP,ECOBÚS Santa Fe - Metro Balderas
15875,Avenida Cuatepec - Alfredo del Mazo,,19.54003457,-99.15393949,El Tepetatal (El Charco) - Metro La Raza (Línea 5) Expresso,RTP,El Tepetatal (El Charco) - Metro La Raza (Linea 5) Expreso
19296,Avenida Cuitláhuac - Egipto,,19.46211099,-99.1778326,Aragón - Metro Chapultepec,RTP,Aragón - Metro Chapultepec por la Villa
19262,Avenida Cuitláhuac - Granjas,,19.46857486,-99.17597651,Aragón - Panteón San Isidro Nocturno,RTP,Aragón - Panteón San Isidro (Noche Bus)
21496,Avenida Cuitláhuac - Norte 1 H_1,,19.4721051,-99.14195538,Panteón San Isidro - Aragón Nocturno,RTP,Aragón - Panteón San Isidro (Noche Bus)
18243,Avenida de las Culturas - Bachilleres,,19.51125626,-99.19870019,Metro Rosario - Sullivan,RTP,Metro el Rosario  - Sullivan
16016,Avenida de las Culturas - Cultura Norte,,19.51142818,-99.19679046,Metro Tacuba - Metro Rosario,RTP,Metro Rosario - Metro Tacuba
27098,Avenida De Las Torres - Reforma Agraria_1,,19.33658599,-99.03115869,Barranca de Guadalupe - Metro Constitución de 1917,RTP,Barranca de Guadalupe - Metro Constitución de 1917
27100,Avenida De Las Torres - Reforma Liberal,,19.33844873,-99.03162003,Barranca de Guadalupe - Metro Constitución de 1917,RTP,Barranca de Guadalupe - Metro Constitución de 1917
24631,Avenida del canal - Callejón del Canal,,19.4217034,-99.12660241,León de los Aldama - Metro Chabacano,RTP,León de los Aldama - Metro Chabacano
22060,Avenida Del Imán - 3ra. Cerrada Del Imán,,19.30520988,-99.16079521,Topilejo - Metro Universidad,RTP,Topilejo - Metro Universidad
23151,Avenida Del Rosal - Rosa Esmeralda,,19.37279416,-99.19759512,San Mateo Tlaltenango - Metro Zapata,RTP,Metro Zapata - San Mateo Tlaltenango
21357,Avenida Del Trabajo - Hojalatería,,19.44124073,-99.11921024,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
18458,Avenida División Del Norte - Melchor Ocampo,,19.24794994,-99.00538802,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
25706,Avenida Ferrocarril Hidalgo - Ote 91,,19.46264713,-99.12005782,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
15734,Acoxpa - Canal De Miramontes,Parabus Frente a Wal-Mart,19.2924208,-99.12413478,Santa Catarina -  Metro Universidad,RTP,Santa Catarina - Metro Universidad
15728,Acoxpa - El Potrero,En la Esquina de la Calle,19.29070943,-99.11967158,Santa Catarina -  Metro Universidad,RTP,Santa Catarina - Metro Universidad
21641,5 de Febrero - San Juan de Aragón,,19.48417207,-99.11368489,Centro Comercial Santa Fe - La Villa/Cantera,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
24040,20 De Noviembre - José María Izazaga,,19.4257608,-99.13423061,Santiago Tepalcatlalpan - Republica del Salvador,RTP,Santiago Tepalcatlalpan - República del Salvador
19035,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Avenida Toluca (Luis Cabrera),,19.32080251,-99.22047973,Cetram Metro Constitución de 1917 - Cetram Metro Cuatro Caminos Nocturno,RTP,Metro Constitución de 1917 - Metro Cuatro Caminos (Noche Bus)
24599,Anillo de circunvalación - Santo Tomás,,19.4243038,-99.12579775,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
25261,Anillo de circunvalación - Corregidora,,19.43079953,-99.12478924,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
16391,Anillo de Circunvalación - Coxcox,,19.42240157,-99.05788422,Metro Pantitlán - Arenal 4ta. Sección,RTP,Arenal 4ta. Sección - Metro Pantitlán
24500,Acueducto - Camino Viejo A Santiago,,19.26034749,-99.12548661,Republica del Salvador - Santiago Tepalcatlalpan,RTP,Santiago Tepalcatlalpan - República del Salvador
18423,Acueducto - Cienfuegos,,19.50239726,-99.12150621,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes,RTP,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes
16402,Anillo de Circunvalación - Calle 2,,19.42379789,-99.06560898,Metro Pantitlán - Arenal 4ta. Sección,RTP,Arenal 4ta. Sección - Metro Pantitlán
25586,Anillo de circunvalación - Alarcón,,19.4346847,-99.12423134,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
15356,Autopista México/Puebla - La Virgen,,19.34202228,-98.97756815,Campestre Potrero - Metro Zaragoza por Metro Tepalcates,RTP,Campestre Potrero - Metro Zaragoza
26368,Av. Gustavo Díaz Ordaz - 3a Cerrada de Caxapa,,19.38171085,-99.22394514,Jalalpa - Metro Tacubaya,RTP,Ampliación Jalalpa - Metro Tacubaya
18516,Avenida 412 - Loreto Fabela,,19.46732055,-99.08011436,Aragón - Metro Chapultepec,RTP,Aragón - Metro Chapultepec por la Villa
15530,Arneses - Cuauhtémoc,Parabus en la esquina de la calle,19.34436075,-99.11200047,Carmen Serdán - San Lázaro,RTP,Metro San Lazáro - Carmen Serdàn
19059,Anillo Periférico Sur - Van Dick (La Castañeda),,19.37882639,-99.19140458,Cetram Metro Constitución de 1917 - Cetram Metro Cuatro Caminos Nocturno,RTP,Metro Constitución de 1917 - Metro Cuatro Caminos (Noche Bus)
19066,Anillo Periférico Sur - Calle 8,,19.38993886,-99.18911934,Cetram Metro Constitución de 1917 - Cetram Metro Cuatro Caminos Nocturno,RTP,Metro Constitución de 1917 - Metro Cuatro Caminos (Noche Bus)
19447,Anillo Periférico Sur - Camino Real A Toluca,,19.3974176,-99.19034243,Jesús del Monte (Cuajimalpa ) - Metro Tacubaya Nocturno,RTP,Jesús del Monte (Cuajimalpa) - Metro Tacubaya (Noche Bus)
19156,Anillo Periférico Boulevard Manuel Ávila Camacho - Calzada Legaría,,19.44182752,-99.21543717,Cetram Metro Constitución de 1917 - Cetram Metro Cuatro Caminos Nocturno,RTP,Metro Constitución de 1917 - Metro Cuatro Caminos (Noche Bus)
17131,Anillo Periférico Canal de Garay - Constitución De Apatzingan,,19.38938224,-99.0596652,Xochimilco/Bosque de Nativitas - Alameda Oriente Nocturno,RTP,Alameda Oriente - Xochimilco / Bosque de Nativitas (Noche Bus)
16438,18 de Marzo - 100 Metros,,19.5593165,-99.1403139,Metro Indios Verdes - El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes
24475,16 De Septiembre - Hidalgo,,19.27264283,-99.13190246,Republica del Salvador - Santiago Tepalcatlalpan,RTP,Santiago Tepalcatlalpan - República del Salvador
18912,16 De Septiembre - Cuitláhuac,,19.25711652,-99.1046083,San Bartolomé Xicomulco - Xochimilco/Palmas,RTP,San Bartolomé Xicomulco - Xochimilco/Palmas
39654,Estación 41439654,,19.28890691,-99.16035533,San Pedro Mártir - Metro Taxqueña,RTP,Metro Tasqueña - San Pedro Martir por FOVISSSTE
34396,Anillo Periférico Canal de Garay - Cuarta Avenida_1,Expreso,19.426206,-99.05410767,Alameda Oriente - Xochimilco / Bosque de Nativitas,RTP,Alameda Oriente - Xochimilco / Bosque de Nativitas Expreso
17085,Anillo Periférico Canal de Garay - Reforma,,19.32246293,-99.07225013,Cetram Metro Cuatro Caminos - Cetram Metro Constitución de 1917 Nocturno,RTP,Metro Constitución de 1917 - Metro Cuatro Caminos (Noche Bus)
15879,Anillo Periférico Canal de Garay - Eje 5 Sur_1,,19.37515242,-99.05968666,Alameda Oriente - Xochimilco/Bosque de Nativitas Nocturno,RTP,Alameda Oriente - Xochimilco / Bosque de Nativitas (Noche Bus)
34530,Estación 41434530,,19.34623352,-99.21277642,Metro General Anaya - Rio de Guadalupe,RTP,Metro General Anaya - Río De Guadalupe
34411,Estación 41434411,,19.35168973,-99.16783333,Río Guadalupe - General Anaya,RTP,Metro General Anaya - Río De Guadalupe
34638,Estación 41434638,,19.34630438,-99.22464252,Río Guadalupe - General Anaya,RTP,Metro General Anaya - Río De Guadalupe
34791,Estación 41434791,,19.35499982,-99.15252328,Río Guadalupe - General Anaya,RTP,Metro General Anaya - Río De Guadalupe
34551,Estación 41434551,,19.3455249,-99.22711015,Río Guadalupe - General Anaya,RTP,Metro General Anaya - Río De Guadalupe
23195,Eje 8 Sur Jose Maria Rico - Oso,,19.36826984,-99.17981744,Metro Zapata - San Mateo Tlaltenango,RTP,Metro Zapata - San Mateo Tlaltenango
15857,Eje Central Lázaro Cárdenas - Frente Discos Gas,,19.51309677,-99.15367126,Metro La Raza (Línea 3) - Ampliación Malacates,RTP,Ampliación Malacates - Metro la Raza (Linea 3)
15757,Eje Central Lázaro Cárdenas - Frente Metro Politécnico,,19.5005364,-99.14959431,El Tepetatal (El Charco) - Metro La Raza (Línea 5) Expresso,RTP,El Tepetatal (El Charco) - Metro La Raza (Linea 5) Expreso
15821,Eje Central Lázaro Cárdenas - Júpiter_1,,19.51142818,-99.15301681,Metro La Raza (Línea 3) - Ampliación Malacates,RTP,Ampliación Malacates - Metro la Raza (Linea 3)
15807,Eje Central Lázaro Cárdenas - Montevideo,,19.49333549,-99.14590359,Metro La Raza (Línea 5) - El Tepetatal (El Charco) Expresso,RTP,El Tepetatal (El Charco) - Metro La Raza (Linea 5) Expreso
15770,Eje Central Lázaro Cárdenas - Poniente 112,,19.47684906,-99.1402173,Ampliación Malacates - Metro La Raza (Línea 3),RTP,Ampliación Malacates - Metro la Raza (Linea 3)
18492,Felipe Ángeles - Emiliano Zapata,,19.35665989,-98.99831772,Avisadero/Colonia Miravalle - Metro Zaragoza/M. Tepalcates,RTP,Avisadero/Colonia Miravalle -  Metro Zaragoza
18629,Felipe Ángeles - Rosario Castellanos,,19.55174261,-99.13339376,Metro La Raza (Línea 3) - Ampliación Malacates,RTP,Ampliación Malacates - Metro la Raza (Linea 3)
16026,Francisco Goitia - 16 De Septiembre,,19.25554659,-99.1058743,Alameda Oriente - Xochimilco/Bosque de Nativitas Nocturno,RTP,Alameda Oriente - Xochimilco / Bosque de Nativitas (Noche Bus)
18324,Francisco Villa - 5 De Mayo,,19.54925548,-99.14240599,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
18322,Francisco Villa - Emiliano Zapata,,19.55210658,-99.13959503,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
18313,Francisco Villa - Francisco I. Madero,,19.55611016,-99.13690209,Metro Potrero -  Colonia El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
19483,General Mariano Arista - General Guadalupe Victoria,,19.4834236,-99.1068399,León de los Aldama - Metro Chabacano,RTP,León de los Aldama - Metro Chabacano
22189,General Mariano Escobedo - Calzada México Tacuba,,19.45618302,-99.18050408,Parque México - Metro El Rosario por Cuitláhuac,RTP,Metro El Rosario - Parque México por Cuitláhuac
19417,General Mariano Escobedo - Newton,,19.43749735,-99.18381929,Metro El Rosario - Parque México por Cuitláhuac,RTP,Metro El Rosario - Parque México por Cuitláhuac
23811,Guadalupe I. Ramírez - Niños Héroes,,19.2804105,-99.13480997,Santiago Tepalcatlalpan - Republica del Salvador,RTP,Santiago Tepalcatlalpan - República del Salvador
27784,Gutiérrez Zamora - Alfonso Caso,,19.35813775,-99.20682192,Puente Colorado - Metro Chapultepec,RTP,Puente Colorado - Metro Chapultepec
22302,Hampolol - Calcalchen,,19.29688646,-99.23197031,Pedregal de San Nicolás - Metro Universidad,RTP,Pedregal de San Nicolás - Metro Universidad
20435,Herreros - Tapicería,,19.43966245,-99.1162169,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
15599,Hualquila - Canal De Churubusco,,19.37413018,-99.09866452,Colonia Buenavista - Central de Abastos,RTP,Colonia Buenavista - Central de Abasto
23713,Ignacio Manuel Altamirano - Cuauhtémoc,,19.34161735,-99.04743433,Colonia Buenavista - Central de Abastos,RTP,Colonia Buenavista - Central de Abasto
29256,José Loreto Fabela - Teatro M. Moreno,,19.4535022,-99.08175588,León de los Aldama - Central de Abastos,RTP,San Felipe/León de Los Aldama -  Central de Abastos
18945,José María Morelos - Francisco Goitia,,19.25576942,-99.10547733,Xochimilco/Palmas - San Bartolomé Xicomulco,RTP,San Bartolomé Xicomulco - Xochimilco/Palmas
18869,José María Morelos - Prolongación Hidalgo,,19.23503482,-99.11899567,San Bartolomé Xicomulco - Xochimilco/Palmas,RTP,San Bartolomé Xicomulco - Xochimilco/Palmas
